,timestamp,id,event,details,id_group,time_norm
143,2000-01-01 07:21:07,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock, facing forward, and a forward-facing female wearing a white shirt, blue shorts, black slippers, and carrying a silver carrier', 'region_count': 2, 'has_image': True, 'detected_objects_count': 11, 'image_path': 'output/P5/2025-08-19_07-21-06/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-21-06/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-21-06', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,747.0
144,2000-01-01 07:21:28,class-778ca8ae-d3f4-4def-bb32-1e404bbdfc7e,class.created,"{'class_id': 'class-778ca8ae-d3f4-4def-bb32-1e404bbdfc7e', 'class_name': 'Female Class', 'placeholder_count': 5, 'created_from': 'Female', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,768.0
145,2000-01-01 07:22:02,instance-15559327-52cc-4496-ab52-ae8803443865,instance.updated,"{'instance_id': 'instance-15559327-52cc-4496-ab52-ae8803443865', 'instance_label': 'Female', 'text_changed': False, 'graph_changed': True, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,802.0
146,2000-01-01 07:22:12,,instance.created_from_text,"{'position': {'x': 374.109375, 'y': 199}, 'screen_position': {'x': 436, 'y': 242}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,812.0
147,2000-01-01 07:22:23,class-b6448306-b0c9-447c-a6a7-ff1bba09a990,class.deleted,"{'class_id': 'class-b6448306-b0c9-447c-a6a7-ff1bba09a990', 'class_name': 'person Class', 'affected_instances_count': 0, 'placeholder_count': 5, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,823.0
148,2000-01-01 07:22:23,class-b6448306-b0c9-447c-a6a7-ff1bba09a990,class_deleted,"{'class_id': 'class-b6448306-b0c9-447c-a6a7-ff1bba09a990', 'class_name': 'person Class', 'instance_count': 0, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,823.0
149,2000-01-01 07:22:25,class-68768b8e-d462-43d4-b29a-1bb6ced413fd,class.deleted,"{'class_id': 'class-68768b8e-d462-43d4-b29a-1bb6ced413fd', 'class_name': 'person Class', 'affected_instances_count': 0, 'placeholder_count': 5, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,825.0
150,2000-01-01 07:22:25,class-68768b8e-d462-43d4-b29a-1bb6ced413fd,class_deleted,"{'class_id': 'class-68768b8e-d462-43d4-b29a-1bb6ced413fd', 'class_name': 'person Class', 'instance_count': 0, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,825.0
151,2000-01-01 07:22:27,class-f3a1eaea-835f-43b2-a8d0-fb6916a68568,class.deleted,"{'class_id': 'class-f3a1eaea-835f-43b2-a8d0-fb6916a68568', 'class_name': 'Female Class', 'affected_instances_count': 0, 'placeholder_count': 5, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,827.0
152,2000-01-01 07:22:27,class-f3a1eaea-835f-43b2-a8d0-fb6916a68568,class_deleted,"{'class_id': 'class-f3a1eaea-835f-43b2-a8d0-fb6916a68568', 'class_name': 'Female Class', 'instance_count': 0, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,827.0
153,2000-01-01 07:22:30,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock, facing forward, and a forward-facing female wearing a white, flower-covered shirt, blue shorts, black slippers, and carrying a silver carrier', 'region_count': 2, 'has_image': True, 'detected_objects_count': 3, 'image_path': 'output/P5/2025-08-19_07-22-29/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-22-29/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-22-29', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,830.0
154,2000-01-01 07:22:51,class-59be96c0-22b2-4727-94f1-61a2b0c00141,class.created,"{'class_id': 'class-59be96c0-22b2-4727-94f1-61a2b0c00141', 'class_name': 'Female Class', 'placeholder_count': 5, 'created_from': 'Female', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,851.0
155,2000-01-01 07:24:36,instance-e364bfa7-b476-4fbb-9fe8-3e11881dde1a,instance.created_from_class,"{'instance_id': 'instance-e364bfa7-b476-4fbb-9fe8-3e11881dde1a', 'class_id': 'class-59be96c0-22b2-4727-94f1-61a2b0c00141', 'instance_label': 'Person', 'has_text_description': True, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,956.0
156,2000-01-01 07:26:32,instance-e364bfa7-b476-4fbb-9fe8-3e11881dde1a,instance.updated,"{'instance_id': 'instance-e364bfa7-b476-4fbb-9fe8-3e11881dde1a', 'instance_label': 'Person', 'text_changed': False, 'graph_changed': True, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1072.0
157,2000-01-01 07:27:09,instance-e364bfa7-b476-4fbb-9fe8-3e11881dde1a,instance.updated,"{'instance_id': 'instance-e364bfa7-b476-4fbb-9fe8-3e11881dde1a', 'instance_label': 'person', 'text_changed': True, 'graph_changed': False, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1109.0
158,2000-01-01 07:27:45,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock, facing forward, a forward-facing female wearing a white, flower-covered shirt, blue shorts, black slippers, and carrying a silver carrier, and a male person wearing beige shorts and black sneakers while facing forward, with his hands in the pockets of his shorts', 'region_count': 3, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P5/2025-08-19_07-27-44/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-27-44/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-27-44', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1145.0
159,2000-01-01 07:28:23,instance-e364bfa7-b476-4fbb-9fe8-3e11881dde1a,instance.updated,"{'instance_id': 'instance-e364bfa7-b476-4fbb-9fe8-3e11881dde1a', 'instance_label': 'person', 'text_changed': True, 'graph_changed': False, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1183.0
160,2000-01-01 07:28:52,instance-15559327-52cc-4496-ab52-ae8803443865,instance.updated,"{'instance_id': 'instance-15559327-52cc-4496-ab52-ae8803443865', 'instance_label': 'Female', 'text_changed': False, 'graph_changed': True, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1212.0
161,2000-01-01 07:29:35,instance-15559327-52cc-4496-ab52-ae8803443865,instance.updated,"{'instance_id': 'instance-15559327-52cc-4496-ab52-ae8803443865', 'instance_label': 'person', 'text_changed': True, 'graph_changed': False, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1255.0
162,2000-01-01 07:30:07,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock, facing forward, a forward-facing female wearing a white, flower-covered shirt, blue shorts, black slippers, and carrying silver luggage with her right hand, and a male person wearing beige shorts and a blue shirt and black sneakers while facing forward, with his hands in the pockets of his shorts', 'region_count': 3, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P5/2025-08-19_07-30-06/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-30-06/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-30-06', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1287.0
163,2000-01-01 07:31:53,instance-0a5ac473-44cc-412c-bafb-cf414c799b3c,instance.created_from_class,"{'instance_id': 'instance-0a5ac473-44cc-412c-bafb-cf414c799b3c', 'class_id': 'class-59be96c0-22b2-4727-94f1-61a2b0c00141', 'instance_label': 'Female person', 'has_text_description': True, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1393.0
164,2000-01-01 07:32:26,instance-0a5ac473-44cc-412c-bafb-cf414c799b3c,instance.updated,"{'instance_id': 'instance-0a5ac473-44cc-412c-bafb-cf414c799b3c', 'instance_label': 'Female person', 'text_changed': False, 'graph_changed': True, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1426.0
165,2000-01-01 07:33:18,,instance.created_from_text,"{'position': {'x': 375.109375, 'y': 81}, 'screen_position': {'x': 437, 'y': 104}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1478.0
166,2000-01-01 07:34:30,,instance.created_from_text,"{'position': {'x': 258.109375, 'y': 93}, 'screen_position': {'x': 320, 'y': 116}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1550.0
167,2000-01-01 07:35:43,instance-15559327-52cc-4496-ab52-ae8803443865,instance.updated,"{'instance_id': 'instance-15559327-52cc-4496-ab52-ae8803443865', 'instance_label': 'person', 'text_changed': False, 'graph_changed': True, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1623.0
168,2000-01-01 07:35:47,,instance.created_from_text,"{'position': {'x': 167.109375, 'y': 87}, 'screen_position': {'x': 229, 'y': 130}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1627.0
169,2000-01-01 07:35:52,,instance.created_from_text,"{'position': {'x': 128.109375, 'y': 51}, 'screen_position': {'x': 190, 'y': 94}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1632.0
170,2000-01-01 07:36:30,,instance.created_from_text,"{'position': {'x': 161.109375, 'y': 88}, 'screen_position': {'x': 223, 'y': 131}, 'board_type': 'advanced', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1670.0
171,2000-01-01 07:37:26,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock, facing forward, a forward-facing female wearing a white, flower-covered shirt, blue shorts, and black slippers, holding silver luggage with her right hand and take-out coffee with her left hand, a male person wearing beige shorts and a blue shirt and black sneakers while facing forward with his hands in the pockets of his shorts, a forward-facing female person wearing a flower-covered dress and brown slippers, holding a black camera with her right hand and a beige hat with her left hand, a black camera, a beige hat, silver luggage, and take-out coffee.', 'region_count': 8, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P5/2025-08-19_07-37-26/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-37-26/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-37-26', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1726.0
172,2000-01-01 07:38:21,instance-0a5ac473-44cc-412c-bafb-cf414c799b3c,instance.updated,"{'instance_id': 'instance-0a5ac473-44cc-412c-bafb-cf414c799b3c', 'instance_label': 'Female person', 'text_changed': False, 'graph_changed': True, 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1781.0
173,2000-01-01 07:38:50,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a male person wearing a white shirt, beige pants, black shoes, and a silver clock, facing forward, a forward-facing female wearing a white, flower-covered shirt, blue shorts, and black slippers, holding silver luggage with her right hand and take-out coffee with her left hand, a male person wearing beige shorts and a blue shirt and black sneakers while facing forward with his hands in the pockets of his shorts, a forward-facing female person wearing a blue dress and brown slippers, holding a black camera with her right hand and a beige hat with her left hand, together with a black camera, a beige hat, silver luggage, and take-out coffee.', 'region_count': 8, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P5/2025-08-19_07-38-50/image.png', 'image_with_layout_path': 'output/P5/2025-08-19_07-38-50/image_with_layout.png', 'timestamp_dir': 'output/P5/2025-08-19_07-38-50', 'session_id': '9b200cbe-6fff-4d2a-845e-ad426c3baeb2', 'user_id': 'P5'}",5,1810.0
174,2000-01-01 05:31:30,,instance.created_from_text,"{'position': {'x': 123.8125, 'y': 437.5}, 'screen_position': {'x': 182, 'y': 473}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,0.0
175,2000-01-01 05:31:49,,instance.created_from_text,"{'position': {'x': 164.8125, 'y': 190.5}, 'screen_position': {'x': 223, 'y': 226}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,19.0
176,2000-01-01 05:32:23,,instance.created_from_text,"{'position': {'x': 358.8125, 'y': 347.5}, 'screen_position': {'x': 417, 'y': 383}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,53.0
177,2000-01-01 05:32:58,,instance.created_from_text,"{'position': {'x': 404.8125, 'y': 311.5}, 'screen_position': {'x': 463, 'y': 347}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,88.0
178,2000-01-01 05:33:51,,instance.created_from_text,"{'position': {'x': 382.8125, 'y': 223.5}, 'screen_position': {'x': 441, 'y': 259}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,141.0
179,2000-01-01 05:34:47,instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8,instance.updated,"{'instance_id': 'instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8', 'instance_label': 'guy', 'text_changed': False, 'graph_changed': True, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,197.0
180,2000-01-01 05:35:09,,instance.created_from_text,"{'position': {'x': 221.8125, 'y': 448.5}, 'screen_position': {'x': 280, 'y': 484}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,219.0
181,2000-01-01 05:35:15,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring an old guy wearing a black hat, a woman wearing a dress, a man wearing a blue shirt and beige shorts, a girl wearing a pink shirt and white pants holding a brown teddy bear and a yellow balloon, and a black sedan car.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P6/2025-08-20_05-35-13/image.png', 'image_with_layout_path': 'output/P6/2025-08-20_05-35-13/image_with_layout.png', 'timestamp_dir': 'output/P6/2025-08-20_05-35-13', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,225.0
182,2000-01-01 05:35:41,,instance.created_from_text,"{'position': {'x': 304.8125, 'y': 202.5}, 'screen_position': {'x': 363, 'y': 238}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,251.0
183,2000-01-01 05:36:25,9bb23018-1bb1-42f9-bcf3-b1f8a4b96c0d,instance.created_from_detection,"{'instanceId': '9bb23018-1bb1-42f9-bcf3-b1f8a4b96c0d', 'label': 'Balloon', 'originalObjectLabel': 'sports ball', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,295.0
184,2000-01-01 05:38:15,instance-21690d00-88f8-42d5-a3ef-bb763b170ad6,object_node.extract.cancelled,"{'object_id': 'object1', 'object_name': 'woman', 'parent_instance_id': 'instance-21690d00-88f8-42d5-a3ef-bb763b170ad6', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,405.0
185,2000-01-01 05:38:24,instance-21690d00-88f8-42d5-a3ef-bb763b170ad6,instance.updated,"{'instance_id': 'instance-21690d00-88f8-42d5-a3ef-bb763b170ad6', 'instance_label': 'woman', 'text_changed': False, 'graph_changed': True, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,414.0
186,2000-01-01 05:38:35,instance-21690d00-88f8-42d5-a3ef-bb763b170ad6,instance.updated,"{'instance_id': 'instance-21690d00-88f8-42d5-a3ef-bb763b170ad6', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,425.0
187,2000-01-01 05:38:46,instance-21690d00-88f8-42d5-a3ef-bb763b170ad6,instance.updated,"{'instance_id': 'instance-21690d00-88f8-42d5-a3ef-bb763b170ad6', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,436.0
188,2000-01-01 05:39:07,instance-4365bf88-167a-4de5-b58e-9145d8d18d10,instance.updated,"{'instance_id': 'instance-4365bf88-167a-4de5-b58e-9145d8d18d10', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,457.0
189,2000-01-01 05:39:44,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring an old guy wearing a black hat, a young adult woman wearing a dress facing front, a young adult man wearing a blue shirt and beige shorts facing front, wearing sandals, holding a basket and a bottle, a girl holding a brown teddy bear and a yellow balloon wearing a pink shirt and white pants, a black sedan car, a basket, water bottles, and a bright yellow balloon with a smooth surface.', 'region_count': 8, 'has_image': True, 'detected_objects_count': 9, 'image_path': 'output/P6/2025-08-20_05-39-43/image.png', 'image_with_layout_path': 'output/P6/2025-08-20_05-39-43/image_with_layout.png', 'timestamp_dir': 'output/P6/2025-08-20_05-39-43', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,494.0
190,2000-01-01 05:40:29,instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8,instance.updated,"{'instance_id': 'instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8', 'instance_label': 'guy', 'text_changed': True, 'graph_changed': False, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,539.0
191,2000-01-01 05:40:45,instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8,instance.updated,"{'instance_id': 'instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8', 'instance_label': 'guy', 'text_changed': True, 'graph_changed': False, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,555.0
192,2000-01-01 05:41:04,instance-5b743006-4108-45c6-8509-a9b5d437a671,instance.updated,"{'instance_id': 'instance-5b743006-4108-45c6-8509-a9b5d437a671', 'instance_label': 'car', 'text_changed': True, 'graph_changed': False, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,574.0
193,2000-01-01 05:41:35,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring an old guy wearing a black hat walking, a young adult woman wearing a dress facing front, a young adult man wearing a blue shirt and beige shorts facing front, wearing sandals, holding a basket and a bottle, a girl holding a brown teddy bear and a yellow balloon, wearing a pink shirt and white pants, a black sedan car parked facing right, a basket, water bottles, and a bright yellow balloon with a smooth surface.', 'region_count': 8, 'has_image': True, 'detected_objects_count': 8, 'image_path': 'output/P6/2025-08-20_05-41-34/image.png', 'image_with_layout_path': 'output/P6/2025-08-20_05-41-34/image_with_layout.png', 'timestamp_dir': 'output/P6/2025-08-20_05-41-34', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,605.0
194,2000-01-01 05:42:12,instance-e3a15c33-9cc1-4d0f-a07f-f4516ea6d13c,object_node.extract.confirmed,"{'object_id': 'object2', 'object_name': 'teddy bear', 'parent_instance_id': 'instance-e3a15c33-9cc1-4d0f-a07f-f4516ea6d13c', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,642.0
195,2000-01-01 05:43:05,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring an old guy wearing a black hat walking, a young adult woman wearing a dress facing front, a young adult man wearing a blue shirt and beige shorts facing front, wearing sandals, holding a basket and a bottle, a girl wearing a pink shirt and white pants holding a yellow balloon and a brown teddy bear, a black sedan car parked facing right, a basket, water bottles, and a bright yellow balloon with a smooth surface.', 'region_count': 9, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P6/2025-08-20_05-43-03/image.png', 'image_with_layout_path': 'output/P6/2025-08-20_05-43-03/image_with_layout.png', 'timestamp_dir': 'output/P6/2025-08-20_05-43-03', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,695.0
196,2000-01-01 05:43:38,instance-49cff053-e1ac-4608-9a54-49b3f60e27c8,instance.updated,"{'instance_id': 'instance-49cff053-e1ac-4608-9a54-49b3f60e27c8', 'instance_label': 'bottle', 'text_changed': True, 'graph_changed': False, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,728.0
197,2000-01-01 05:43:52,instance-49cff053-e1ac-4608-9a54-49b3f60e27c8,instance.updated,"{'instance_id': 'instance-49cff053-e1ac-4608-9a54-49b3f60e27c8', 'instance_label': 'bottle', 'text_changed': True, 'graph_changed': False, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,742.0
198,2000-01-01 05:44:03,instance-49cff053-e1ac-4608-9a54-49b3f60e27c8,object_node.extract.confirmed,"{'object_id': 'object3', 'object_name': 'tray', 'parent_instance_id': 'instance-49cff053-e1ac-4608-9a54-49b3f60e27c8', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,753.0
199,2000-01-01 05:45:01,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring an old guy wearing a black hat walking, a young adult woman wearing a dress facing front, a young adult man wearing a blue shirt and beige shorts facing front, wearing sandals, holding a basket and a tray, a girl wearing a pink shirt and white pants holding a yellow balloon and a brown teddy bear, a parked black sedan car facing right, a basket, a set with a bottle of water on a tray, and a bright yellow balloon with a smooth surface.', 'region_count': 10, 'has_image': True, 'detected_objects_count': 5, 'image_path': 'output/P6/2025-08-20_05-45-00/image.png', 'image_with_layout_path': 'output/P6/2025-08-20_05-45-00/image_with_layout.png', 'timestamp_dir': 'output/P6/2025-08-20_05-45-00', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,811.0
200,2000-01-01 05:46:11,class-a9bddebf-4e88-44cf-a7a2-5893508a6b92,class.created,"{'class_id': 'class-a9bddebf-4e88-44cf-a7a2-5893508a6b92', 'class_name': 'girl Class', 'placeholder_count': 4, 'created_from': 'girl', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,881.0
201,2000-01-01 05:46:43,class-4d379b48-bcaf-45ea-acf4-6efaad0e7a71,class.created,"{'class_id': 'class-4d379b48-bcaf-45ea-acf4-6efaad0e7a71', 'class_name': 'man Class', 'placeholder_count': 4, 'created_from': 'man', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,913.0
202,2000-01-01 05:46:59,instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8,instance.deleted,"{'instance_id': 'instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8', 'instance_label': 'guy', 'is_from_class': False, 'class_id': None, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,929.0
203,2000-01-01 05:47:50,instance-ecb85f69-9f7b-41a1-b95b-d4b4fb39f31f,instance.created_from_class,"{'instance_id': 'instance-ecb85f69-9f7b-41a1-b95b-d4b4fb39f31f', 'class_id': 'class-4d379b48-bcaf-45ea-acf4-6efaad0e7a71', 'instance_label': 'Old man', 'has_text_description': True, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,980.0
204,2000-01-01 05:48:18,instance-ecb85f69-9f7b-41a1-b95b-d4b4fb39f31f,instance.updated,"{'instance_id': 'instance-ecb85f69-9f7b-41a1-b95b-d4b4fb39f31f', 'instance_label': 'Old man', 'text_changed': False, 'graph_changed': True, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,1008.0
205,2000-01-01 05:48:53,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring an old man wearing a gray vest, black pants, and black shoes facing front, a young adult woman wearing a dress facing front, a young adult man wearing a blue shirt and beige shorts facing front, wearing sandals, holding a basket and a tray, a girl wearing a pink shirt and white pants holding a yellow balloon and a brown teddy bear, a parked black sedan car facing right, a basket, a set with a bottle of water on a tray, a bright yellow balloon with a smooth surface, and a brown teddy bear.', 'region_count': 10, 'has_image': True, 'detected_objects_count': 5, 'image_path': 'output/P6/2025-08-20_05-48-52/image.png', 'image_with_layout_path': 'output/P6/2025-08-20_05-48-52/image_with_layout.png', 'timestamp_dir': 'output/P6/2025-08-20_05-48-52', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,1043.0
206,2000-01-01 05:49:24,instance-ecb85f69-9f7b-41a1-b95b-d4b4fb39f31f,instance.updated,"{'instance_id': 'instance-ecb85f69-9f7b-41a1-b95b-d4b4fb39f31f', 'instance_label': 'Old man', 'text_changed': False, 'graph_changed': True, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}",6,1074.0
207,2000-01-01 11:08:24,,instance.created_from_text,"{'position': {'x': 57.447914123535156, 'y': 304.44791412353516}, 'screen_position': {'x': 120, 'y': 347}, 'board_type': 'advanced', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7,0.0
208,2000-01-01 11:12:28,instance-e31a7f32-eead-426d-b28e-f76cad91bda6,instance.updated,"{'instance_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7,244.0
209,2000-01-01 11:12:33,class-2773a934-f8f1-4be0-b7ea-b898f9402485,class.created,"{'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'class_name': 'man Class', 'placeholder_count': 5, 'created_from': 'man', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7,249.0
210,2000-01-01 11:14:20,instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812,instance.created_from_class,"{'instance_id': 'instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812', 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'instance_label': 'Woman', 'has_text_description': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7,356.0
