id_group,event,timestamp,is_layout,is_start,is_end,duration,event_count,seq_idx,scene_slot,scene_label
6,instance.created_from_text,2000-01-01 01:54:13,False,False,False,0.0,1,7,1,P6-scene1
6,layout.start,2000-01-01 01:54:24,True,True,False,1.0,2,8,1,P6-scene1
6,instance.created_from_class,2000-01-01 01:55:05,False,False,False,0.0,1,9,1,P6-scene1
6,instance.created_from_class,2000-01-01 01:55:10,False,False,False,0.0,1,10,1,P6-scene1
6,instance.created_from_class,2000-01-01 01:55:13,False,False,False,0.0,1,11,1,P6-scene1
6,layout.start,2000-01-01 01:55:21,True,True,False,2.0,2,14,1,P6-scene1
6,layout.start,2000-01-01 01:55:27,True,True,False,5.0,2,15,1,P6-scene1
6,instance.created_from_text,2000-01-01 01:55:35,False,False,False,0.0,1,16,1,P6-scene1
6,api.generate_image.succeeded,2000-01-01 01:56:17,False,False,False,0.0,1,17,1,P6-scene1
6,instance.save,2000-01-01 01:56:58,False,False,False,0.0,1,18,1,P6-scene1
6,instance.updated.text,2000-01-01 01:57:03,False,False,False,0.0,1,19,1,P6-scene1
6,instance.save,2000-01-01 01:57:48,False,False,False,0.0,1,20,1,P6-scene1
6,instance.updated.text,2000-01-01 01:57:51,False,False,False,0.0,1,21,1,P6-scene1
6,instance.save,2000-01-01 01:57:59,False,False,False,0.0,1,22,1,P6-scene1
6,instance.updated.text,2000-01-01 01:58:02,False,False,False,0.0,1,23,1,P6-scene1
6,instance.save,2000-01-01 01:58:18,False,False,False,0.0,1,24,1,P6-scene1
6,instance.updated.text,2000-01-01 01:58:20,False,False,False,0.0,1,25,1,P6-scene1
6,instance.save,2000-01-01 01:58:33,False,False,False,0.0,1,26,1,P6-scene1
6,instance.updated.text,2000-01-01 01:58:36,False,False,False,0.0,1,27,1,P6-scene1
6,api.generate_image.succeeded,2000-01-01 01:59:05,False,False,False,0.0,1,28,1,P6-scene1
6,layout.start,2000-01-01 01:59:23,True,True,False,3.0,2,31,1,P6-scene1
6,layout.start,2000-01-01 01:59:38,True,True,False,2.0,2,36,1,P6-scene1
6,layout.start,2000-01-01 01:59:42,True,True,False,2.0,2,37,1,P6-scene1
6,layout.start,2000-01-01 01:59:47,True,True,False,1.0,2,38,1,P6-scene1
6,api.generate_image.succeeded,2000-01-01 02:00:15,False,False,False,0.0,1,40,1,P6-scene1
6,scene_saved,2000-01-01 02:00:42,False,False,False,0.0,1,41,1,P6-scene1
6,instance.deleted,2000-01-01 02:01:17,False,False,False,0.0,1,42,2,P6-scene2
6,instance.deleted,2000-01-01 02:01:19,False,False,False,0.0,1,43,2,P6-scene2
6,instance.deleted,2000-01-01 02:01:22,False,False,False,0.0,1,44,2,P6-scene2
6,instance.deleted,2000-01-01 02:01:24,False,False,False,0.0,1,45,2,P6-scene2
6,instance.save,2000-01-01 02:02:04,False,False,False,0.0,1,46,2,P6-scene2
6,layout.start,2000-01-01 02:02:05,True,True,False,2.0,2,47,2,P6-scene2
6,instance.updated.text,2000-01-01 02:02:08,False,False,False,0.0,1,48,2,P6-scene2
6,api.generate_image.succeeded,2000-01-01 02:02:39,False,False,False,0.0,1,49,2,P6-scene2
6,object_node.extract.confirmed,2000-01-01 02:02:52,False,False,False,0.0,1,50,2,P6-scene2
6,layout.start,2000-01-01 02:03:02,True,True,False,4.0,2,51,2,P6-scene2
6,api.generate_image.succeeded,2000-01-01 02:03:39,False,False,False,0.0,1,53,2,P6-scene2
6,scene_saved,2000-01-01 02:03:53,False,False,False,0.0,1,54,2,P6-scene2
6,relationship_node.deleted,2000-01-01 02:04:09,False,False,False,0.0,1,55,6,P6-scene6
6,layout.start,2000-01-01 02:04:10,True,True,False,1.0,2,56,6,P6-scene6
6,instance.save,2000-01-01 02:04:37,False,False,False,0.0,1,57,6,P6-scene6
6,instance.updated.text,2000-01-01 02:04:40,False,False,False,0.0,1,58,6,P6-scene6
6,relationship_node.deleted,2000-01-01 02:04:52,False,False,False,0.0,1,59,6,P6-scene6
6,api.generate_image.succeeded,2000-01-01 02:05:49,False,False,False,0.0,1,61,6,P6-scene6
6,relationship_node.edited,2000-01-01 02:06:34,False,False,False,0.0,1,63,6,P6-scene6
6,relationship_node.deleted,2000-01-01 02:06:35,False,False,False,0.0,1,64,6,P6-scene6
6,instance.save,2000-01-01 02:07:23,False,False,False,0.0,1,65,6,P6-scene6
6,instance.updated.text,2000-01-01 02:07:28,False,False,False,0.0,1,66,6,P6-scene6
6,instance.deleted,2000-01-01 02:08:04,False,False,False,0.0,1,67,6,P6-scene6
6,scene_saved,2000-01-01 02:08:07,False,False,False,0.0,1,68,6,P6-scene6
6,api.generate_image.succeeded,2000-01-01 02:08:37,False,False,False,0.0,1,69,3,P6-scene3
6,instance.save,2000-01-01 02:09:15,False,False,False,0.0,1,70,3,P6-scene3
6,instance.updated.text,2000-01-01 02:09:23,False,False,False,0.0,1,71,3,P6-scene3
6,api.generate_image.succeeded,2000-01-01 02:09:48,False,False,False,0.0,1,72,3,P6-scene3
6,scene_saved,2000-01-01 02:09:55,False,False,False,0.0,1,73,3,P6-scene3
6,instance.save,2000-01-01 02:10:31,False,False,False,0.0,1,74,4,P6-scene4
6,instance.updated.text,2000-01-01 02:10:35,False,False,False,0.0,1,75,4,P6-scene4
6,class.created,2000-01-01 02:10:43,False,False,False,0.0,1,76,4,P6-scene4
6,instance.created_from_class,2000-01-01 02:11:05,False,False,False,0.0,1,77,4,P6-scene4
6,layout.start,2000-01-01 02:11:26,True,True,False,2.0,2,83,4,P6-scene4
6,instance.created_from_class,2000-01-01 02:12:03,False,False,False,0.0,1,85,4,P6-scene4
6,api.generate_image.succeeded,2000-01-01 02:12:42,False,False,False,0.0,1,89,4,P6-scene4
6,scene_saved,2000-01-01 02:12:51,False,False,False,0.0,1,90,4,P6-scene4
6,instance.created_from_text,2000-01-01 02:13:24,False,False,False,0.0,1,94,5,P6-scene5
6,relationship_node.created,2000-01-01 02:14:34,False,False,False,0.0,1,96,5,P6-scene5
6,relationship_node.created,2000-01-01 02:14:35,False,False,False,0.0,1,97,5,P6-scene5
6,relationship_node.created,2000-01-01 02:14:36,False,False,False,0.0,1,98,5,P6-scene5
6,api.generate_image.succeeded,2000-01-01 02:15:13,False,False,False,0.0,1,99,5,P6-scene5
6,layout.start,2000-01-01 02:15:26,True,True,False,1.0,2,103,5,P6-scene5
6,instance.save,2000-01-01 02:15:43,False,False,False,0.0,1,105,5,P6-scene5
6,instance.updated.text,2000-01-01 02:15:45,False,False,False,0.0,1,106,5,P6-scene5
6,api.generate_image.succeeded,2000-01-01 02:16:12,False,False,False,0.0,1,107,5,P6-scene5
6,instance.save,2000-01-01 02:16:30,False,False,False,0.0,1,108,5,P6-scene5
6,instance.updated.text,2000-01-01 02:16:31,False,False,False,0.0,1,109,5,P6-scene5
6,instance.created_from_text,2000-01-01 02:16:35,False,False,False,0.0,1,110,5,P6-scene5
6,relationship_node.created,2000-01-01 02:17:04,False,False,False,0.0,1,114,5,P6-scene5
6,api.generate_image.succeeded,2000-01-01 02:17:36,False,False,False,0.0,1,115,5,P6-scene5
6,api.generate_image.succeeded,2000-01-01 02:18:14,False,False,False,0.0,1,116,5,P6-scene5
6,api.generate_image.succeeded,2000-01-01 02:19:07,False,False,False,0.0,1,119,5,P6-scene5
6,scene_saved,2000-01-01 02:19:20,False,False,False,0.0,1,120,5,P6-scene5
6,scene_saved,2000-01-01 02:19:22,False,False,False,0.0,1,121,6,P6-scene6
6,layout.start,2000-01-01 02:19:27,True,True,False,5.0,3,123,6,P6-scene6
6,layout.start,2000-01-01 02:19:43,True,True,False,1.0,2,125,6,P6-scene6
6,layout.start,2000-01-01 02:19:55,True,True,False,3.0,2,128,6,P6-scene6
6,relationship_node.deleted,2000-01-01 02:19:59,False,False,False,0.0,1,129,6,P6-scene6
6,layout.start,2000-01-01 02:20:55,True,True,False,2.0,2,135,6,P6-scene6
6,relationship_node.created,2000-01-01 02:20:57,False,False,False,0.0,1,136,6,P6-scene6
6,api.generate_image.succeeded,2000-01-01 02:21:31,False,False,False,0.0,1,137,6,P6-scene6
6,layout.start,2000-01-01 02:21:49,True,True,False,2.0,2,138,6,P6-scene6
6,layout.start,2000-01-01 02:21:53,True,True,False,8.0,3,139,6,P6-scene6
6,relationship_node.deleted,2000-01-01 02:22:06,False,False,False,0.0,1,141,6,P6-scene6
6,relationship_node.deleted,2000-01-01 02:22:07,False,False,False,0.0,1,142,6,P6-scene6
6,instance.save,2000-01-01 02:22:18,False,False,False,0.0,1,143,6,P6-scene6
6,instance.updated.text,2000-01-01 02:22:20,False,False,False,0.0,1,144,6,P6-scene6
6,api.generate_image.succeeded,2000-01-01 02:22:46,False,False,False,0.0,1,145,6,P6-scene6
6,instance.save,2000-01-01 02:23:14,False,False,False,0.0,1,148,6,P6-scene6
6,instance.updated.text,2000-01-01 02:23:17,False,False,False,0.0,1,149,6,P6-scene6
6,instance.save,2000-01-01 02:23:24,False,False,False,0.0,1,150,6,P6-scene6
6,instance.updated.text,2000-01-01 02:23:26,False,False,False,0.0,1,151,6,P6-scene6
6,instance.save,2000-01-01 02:23:46,False,False,False,0.0,1,152,6,P6-scene6
6,instance.updated.text,2000-01-01 02:23:49,False,False,False,0.0,1,153,6,P6-scene6
6,instance.save,2000-01-01 02:24:08,False,False,False,0.0,1,154,6,P6-scene6
6,instance.updated.text,2000-01-01 02:24:11,False,False,False,0.0,1,155,6,P6-scene6
6,instance.save,2000-01-01 02:24:21,False,False,False,0.0,1,156,6,P6-scene6
6,instance.updated.text,2000-01-01 02:24:24,False,False,False,0.0,1,157,6,P6-scene6
6,api.generate_image.succeeded,2000-01-01 02:24:50,False,False,False,0.0,1,158,6,P6-scene6
6,layout.start,2000-01-01 02:25:11,True,True,False,12.0,2,159,6,P6-scene6
6,api.generate_image.succeeded,2000-01-01 02:25:50,False,False,False,0.0,1,160,6,P6-scene6
6,scene_saved,2000-01-01 02:25:58,False,False,False,0.0,1,161,6,P6-scene6
6,scene_saved,2000-01-01 02:25:59,False,False,False,0.0,1,162,5,P6-scene5
6,scene_saved,2000-01-01 02:25:59,False,False,False,0.0,1,163,5,P6-scene5
